date,state-ids,death,hospitalized,negative,positive
2020-06-21,54,744,3220,460334,27615
2020-06-21,55,89,,148046,2543
2020-06-21,56,20,100,26162,1197
2020-06-20,1,12,,86175,743
2020-06-20,2,838,2443,309974,29549
2020-06-20,3,224,1100,227092,15142
2020-06-20,4,0,,174,0
2020-06-20,5,1338,4252,355482,49798
2020-06-20,6,5424,,3065103,169309
2020-06-20,7,1429,5318,242882,30187
2020-06-20,8,4251,10099,350172,45715
2020-06-20,9,531,,67969,9984
2020-06-20,10,504,,81735,10681
2020-06-20,11,3237,13227,1467475,93797
2020-06-20,12,2642,9837,630575,63809
2020-06-20,13,5,,9788,222
2020-06-20,14,17,96,65945,789
2020-06-20,15,681,,224711,25496
2020-06-20,16,89,279,67325,3871
2020-06-20,17,6829,,1200864,137104
2020-06-20,18,2536,6755,359741,42061
2020-06-20,19,254,1035,135590,12059
2020-06-20,20,524,2522,303531,13630
2020-06-20,21,3104,,555431,49385
2020-06-20,22,7828,11076,658001,106936
2020-06-20,23,3052,10497,398324,63956
2020-06-20,24,102,333,76638,2938
2020-06-20,25,6087,,827089,67545
2020-06-20,26,1404,3767,459576,32467
2020-06-20,27,955,,293525,17590
2020-06-20,28,2,,8139,30
2020-06-20,29,938,2767,218074,20641
2020-06-20,30,20,85,68832,698
2020-06-20,31,1212,,679952,51389
2020-06-20,32,71,213,90980,3248
2020-06-20,33,244,1200,134263,17591
2020-06-20,34,337,549,100081,5486
2020-06-20,35,14608,19267,1050039,168834
2020-06-20,36,464,1735,274342,10260
2020-06-20,37,491,,226032,12931
2020-06-20,38,24710,89995,2940521,387272
2020-06-20,39,2697,7201,585703,44262
2020-06-20,40,368,1229,271925,10037
2020-06-20,41,189,946,187345,6750
2020-06-20,42,6419,,566461,81266
2020-06-20,43,147,,113280,6463
2020-06-20,44,894,1922,125078,16449
2020-06-20,45,644,2294,272463,23786
2020-06-20,46,81,598,65690,6225
2020-06-20,47,524,2266,640894,34446
2020-06-20,48,2165,,1355663,107735
2020-06-20,49,155,1161,275809,17068
2020-06-20,50,1607,8487,473961,57443
2020-06-20,51,6,,2492,74
2020-06-20,52,56,,55881,1147
2020-06-20,53,1255,4003,528689,30324
2020-06-20,54,744,3203,454563,27326
2020-06-20,55,88,,145910,2486
2020-06-20,56,20,98,26162,1179
2020-06-19,1,12,,82909,722
2020-06-19,2,822,2416,302323,29002
2020-06-19,3,214,1100,220141,14631
2020-06-19,4,0,,174,0
2020-06-19,5,1312,4246,345527,46689
2020-06-19,6,5360,,2990286,165416
2020-06-19,7,1417,5308,234545,29901
2020-06-19,8,4238,10099,346531,45557
2020-06-19,9,530,,63839,9952
2020-06-19,10,504,,79823,10611
2020-06-19,11,3197,13062,1443123,89748
2020-06-19,12,2636,9772,608297,62009
2020-06-19,13,5,,9515,200
2020-06-19,14,17,95,64982,762
2020-06-19,15,681,,221374,25275
2020-06-19,16,89,278,65802,3743
2020-06-19,17,6718,,1175533,136470
2020-06-19,18,2516,6731,351141,41746
2020-06-19,19,254,1035,135590,12059
2020-06-19,20,522,2494,297773,13454
2020-06-19,21,3084,,542394,48515
2020-06-19,22,7800,11036,644157,106650
2020-06-19,23,3030,10447,390121,63548
2020-06-19,24,102,328,74248,2913
2020-06-19,25,6067,,812831,67097
2020-06-19,26,1393,3748,443121,32031
2020-06-19,27,948,,289083,17201
2020-06-19,28,2,,8139,30
2020-06-19,29,938,2767,218074,20641
2020-06-19,30,20,82,67756,666
2020-06-19,31,1197,,662473,49840
2020-06-19,32,71,210,89380,3223
2020-06-19,33,240,1166,130431,17415
2020-06-19,34,331,533,98275,5450
2020-06-19,35,14585,19267,1025847,168496
2020-06-19,36,456,1726,270022,10153
2020-06-19,37,491,,221874,12486
2020-06-19,38,24686,89995,2872407,386556
2020-06-19,39,2667,7167,572305,43731
2020-06-19,40,367,1209,264872,9706
2020-06-19,41,188,946,187345,6572
2020-06-19,42,6399,,556456,80762
2020-06-19,43,147,,113280,6195
2020-06-19,44,894,1922,124397,16413
2020-06-19,45,639,2294,265669,22631
2020-06-19,46,81,589,65035,6158
2020-06-19,47,515,2238,627672,34017
2020-06-19,48,2140,,1320609,103305
2020-06-19,49,155,1145,270933,16425
2020-06-19,50,1602,8425,455618,56793
2020-06-19,51,6,,2450,74
2020-06-19,52,56,,54743,1144
2020-06-19,53,1245,3959,521931,30010
2020-06-19,54,730,3177,444751,26913
2020-06-19,55,88,,143579,2435
2020-06-19,56,20,98,35301,1173
2020-06-18,1,12,,80477,708
2020-06-18,2,810,2373,294328,28206
2020-06-18,3,208,1074,214506,13928
2020-06-18,4,0,,174,0
2020-06-18,5,1271,4241,336289,43443
2020-06-18,6,5290,,2913431,161099
2020-06-18,7,1402,5294,232543,29673
2020-06-18,8,4226,10099,334853,45440
2020-06-18,9,527,,62296,9903
2020-06-18,10,502,,78185,10499
2020-06-18,11,3154,12862,1425386,85926
2020-06-18,12,2605,9663,602292,60912
2020-06-18,13,5,,9395,193
2020-06-18,14,17,95,63630,744
2020-06-18,15,679,,216077,24854
2020-06-18,16,88,275,64380,3632
2020-06-18,17,6718,,1149054,135639
2020-06-18,18,2491,6589,343284,41438
2020-06-18,19,247,1011,130443,11681
2020-06-18,20,520,2482,293183,13197
2020-06-18,21,3062,,496587,48634
2020-06-18,22,7770,10985,634838,106422
2020-06-18,23,3016,10357,384379,63229
2020-06-18,24,102,323,71182,2878
2020-06-18,25,6061,,783388,66798
2020-06-18,26,1376,3718,429204,31675
2020-06-18,27,946,,280434,16908
2020-06-18,28,2,,8139,30
2020-06-18,29,938,2767,218074,20641
2020-06-18,30,20,81,66215,655
2020-06-18,31,1175,,645490,48188
2020-06-18,32,70,208,87461,3191
2020-06-18,33,234,1141,127587,17226
2020-06-18,34,330,531,96548,5436
2020-06-18,35,14550,19010,1003627,168107
2020-06-18,36,452,1715,265832,10065
2020-06-18,37,489,,218720,12076
2020-06-18,38,24661,89995,2793900,385760
2020-06-18,39,2633,7104,556902,43122
2020-06-18,40,366,1146,260199,9354
2020-06-18,41,187,933,182770,6366
2020-06-18,42,6361,,543832,80236
2020-06-18,43,147,,113280,6111
2020-06-18,44,885,1911,123216,16354
2020-06-18,45,621,2055,258975,21548
2020-06-18,46,78,585,64244,6109
2020-06-18,47,509,2209,619565,32829
2020-06-18,48,2105,,1307890,99851
2020-06-18,49,152,1120,266846,15839
2020-06-18,50,1586,8350,445830,56238
2020-06-18,51,6,,2354,73
2020-06-18,52,56,,53610,1135
2020-06-18,53,1226,3938,512442,29493
2020-06-18,54,719,3160,433913,26590
2020-06-18,55,88,,142011,2418
2020-06-18,56,18,97,35010,1144
2020-06-17,1,12,,77013,696
2020-06-17,2,790,2352,283411,27312
2020-06-17,3,197,1052,207093,13606
2020-06-17,4,0,,174,0
2020-06-17,5,1239,4224,325269,40924
2020-06-17,6,5208,,2840973,157015
2020-06-17,7,1373,5272,227225,29442
2020-06-17,8,4219,9912,327850,45429
2020-06-17,9,523,,60239,9847
2020-06-17,10,502,,76143,10444
2020-06-17,11,3110,12673,1403040,82719
2020-06-17,12,2575,9543,590437,60030
2020-06-17,13,5,,9010,188
2020-06-17,14,17,92,62503,740
2020-06-17,15,673,,210670,24461
2020-06-17,16,88,275,63244,3540
2020-06-17,17,6666,,1124143,135046
2020-06-17,18,2475,6526,330169,41013
2020-06-17,19,247,1011,130443,11681
2020-06-17,20,518,2455,286874,12995
2020-06-17,21,3062,,496587,48634
2020-06-17,22,7734,10925,625895,106151
2020-06-17,23,2996,10309,378374,62969
2020-06-17,24,102,323,71182,2836
2020-06-17,25,6036,,783388,66497
2020-06-17,26,1357,3689,417291,31296
2020-06-17,27,909,,268377,16625
2020-06-17,28,2,,8139,30
2020-06-17,29,938,2767,223748,20641
2020-06-17,30,20,78,64885,630
2020-06-17,31,1168,,620567,46855
2020-06-17,32,70,201,86508,3162
2020-06-17,33,231,1116,125356,17031
2020-06-17,34,326,521,94722,5364
2020-06-17,35,14518,19010,980138,167703
2020-06-17,36,447,1698,261620,9933
2020-06-17,37,486,,215768,11842
2020-06-17,38,24629,89995,2725977,385142
2020-06-17,39,2611,7051,542141,42422
2020-06-17,40,364,1146,256528,8904
2020-06-17,41,183,929,178132,6218
2020-06-17,42,6319,,533013,79818
2020-06-17,43,147,,113280,6003
2020-06-17,44,876,1898,121997,16283
2020-06-17,45,617,2055,252198,20556
2020-06-17,46,78,570,62938,6050
2020-06-17,47,497,2180,612430,32143
2020-06-17,48,2062,,1273303,96335
2020-06-17,49,149,1102,263348,15344
2020-06-17,50,1583,8367,438566,55775
2020-06-17,51,6,,2354,73
2020-06-17,52,55,,52533,1130
2020-06-17,53,1231,3915,503184,28956
2020-06-17,54,712,3128,423736,26129
2020-06-17,55,88,,138994,2376
2020-06-17,56,18,97,33955,1114
2020-06-16,1,12,,75539,676
2020-06-16,2,785,2315,278512,26912
2020-06-16,3,182,1026,192375,13191
2020-06-16,4,0,,174,0
2020-06-16,5,1219,4209,315237,39097
2020-06-16,6,5121,,2784195,153560
2020-06-16,7,1373,5269,223857,29299
2020-06-16,8,4210,9912,323359,45349
2020-06-16,9,520,,57308,9818
2020-06-16,10,499,,75671,10403
2020-06-16,11,3085,12489,1380200,80109
2020-06-16,12,2529,9454,575900,59078
2020-06-16,13,5,,8846,186
2020-06-16,14,17,91,61292,736
2020-06-16,15,669,,206459,24179
2020-06-16,16,88,270,62185,3462
2020-06-16,17,6579,,1094702,134500
2020-06-16,18,2447,6481,322959,40786
2020-06-16,19,245,988,125543,11419
2020-06-16,20,512,2436,283204,12829
2020-06-16,21,3042,,485011,47706
2020-06-16,22,7665,10867,617762,105885
2020-06-16,23,2982,10262,366816,62409
2020-06-16,24,101,321,69516,2819
2020-06-16,25,6034,,769265,66269
2020-06-16,26,1344,3658,398263,30882
2020-06-16,27,882,,268377,16414
2020-06-16,28,2,,8139,30
2020-06-16,29,915,2728,220651,20152
2020-06-16,30,19,79,62963,614
2020-06-16,31,1154,,605568,45853
2020-06-16,32,69,200,85527,3123
2020-06-16,33,220,1088,122662,16851
2020-06-16,34,320,519,93528,5345
2020-06-16,35,14476,18879,964356,167426
2020-06-16,36,440,1686,258076,9845
2020-06-16,37,485,,210816,11658
2020-06-16,38,24608,89995,2667203,384575
2020-06-16,39,2597,7007,526123,42010
2020-06-16,40,363,1130,253160,8645
2020-06-16,41,182,912,173440,6098
2020-06-16,42,6276,,523609,79483
2020-06-16,43,147,,113280,5951
2020-06-16,44,865,1889,120790,16232
2020-06-16,45,607,2055,247689,19990
2020-06-16,46,77,562,61236,5966
2020-06-16,47,493,2146,607160,31830
2020-06-16,48,2029,,1255236,93206
2020-06-16,49,145,1073,260763,14937
2020-06-16,50,1570,8245,430107,55331
2020-06-16,51,6,,2305,73
2020-06-16,52,55,,51759,1131
2020-06-16,53,1221,3894,492850,28495
2020-06-16,54,703,3096,414330,25844
2020-06-16,55,88,,134730,2341
2020-06-16,56,18,96,33324,1089
2020-06-15,1,12,,73773,664
2020-06-15,2,774,2259,276402,26272
2020-06-15,3,182,1003,191221,12917
2020-06-15,4,0,,174,0
2020-06-15,5,1194,4182,308552,36705
2020-06-15,6,5089,,2716730,151452
2020-06-15,7,1348,5244,219955,29130
2020-06-15,8,4204,9912,317038,45235
2020-06-15,9,515,,56047,9799
2020-06-15,10,498,,74346,10340
2020-06-15,11,3030,12298,1352858,77326
2020-06-15,12,2494,9322,572082,58414
2020-06-15,13,5,,8573,185
2020-06-15,14,17,91,60746,728
2020-06-15,15,655,,203335,24053
2020-06-15,16,87,266,59581,3399
2020-06-15,17,6507,,1076596,133877
2020-06-15,18,2433,6451,315399,40430
2020-06-15,19,245,988,125543,11419
2020-06-15,20,505,2433,283204,12647
2020-06-15,21,3018,,471553,47172
2020-06-15,22,7647,10817,611541,105690
2020-06-15,23,2947,10222,359076,62032
2020-06-15,24,101,317,68161,2810
2020-06-15,25,6017,,757952,66085
2020-06-15,26,1335,3630,392229,30693
2020-06-15,27,880,,263752,16189
2020-06-15,28,2,,8139,30
2020-06-15,29,895,2680,210704,19799
2020-06-15,30,19,78,60328,609
2020-06-15,31,1118,,593377,45102
2020-06-15,32,68,197,84675,3100
2020-06-15,33,216,1075,121030,16725
2020-06-15,34,320,519,93528,5345
2020-06-15,35,14424,18755,948980,167103
2020-06-15,36,435,1625,253942,9723
2020-06-15,37,483,,205155,11279
2020-06-15,38,24579,89995,2607266,383944
2020-06-15,39,2573,6948,515592,41576
2020-06-15,40,359,1117,242587,8417
2020-06-15,41,180,899,170316,5820
2020-06-15,42,6243,,513909,79121
2020-06-15,43,147,,113280,5890
2020-06-15,44,851,1882,119304,16180
2020-06-15,45,602,1988,236179,19378
2020-06-15,46,75,544,60467,5928
2020-06-15,47,483,2106,598818,31160
2020-06-15,48,1983,,1225653,89108
2020-06-15,49,143,1041,258330,14608
2020-06-15,50,1552,8132,424113,54886
2020-06-15,51,6,,2305,73
2020-06-15,52,55,,51429,1128
2020-06-15,53,1217,3856,480784,28001
2020-06-15,54,694,3061,403447,25546
2020-06-15,55,88,,129655,2298
2020-06-15,56,18,93,31546,1079
2020-06-14,1,12,,72806,661
2020-06-14,2,773,2255,271840,25615
2020-06-14,3,179,998,184488,12501
2020-06-14,4,0,,174,0
2020-06-14,5,1186,4148,302354,35691
2020-06-14,6,5063,,2653141,148855
2020-06-14,7,1348,5244,215626,29017
2020-06-14,8,4201,9912,312263,45088
2020-06-14,9,515,,54763,9767
2020-06-14,10,496,,71523,10264
2020-06-14,11,3022,12224,1333447,75568
2020-06-14,12,2451,9248,563109,57681
2020-06-14,13,5,,8358,185
2020-06-14,14,17,89,59599,723
2020-06-14,15,652,,200708,23926
2020-06-14,16,87,266,59581,3399
2020-06-14,17,6489,,1058442,133404
2020-06-14,18,2422,6419,308482,39909
2020-06-14,19,243,973,118105,11047
2020-06-14,20,499,2433,282140,12445
2020-06-14,21,3014,,462713,46619
2020-06-14,22,7624,10802,607107,105603
2020-06-14,23,2939,10165,353608,61701
2020-06-14,24,100,314,67065,2793
2020-06-14,25,6016,,747444,66054
2020-06-14,26,1329,3610,387239,30471
2020-06-14,27,879,,259679,15810
2020-06-14,28,2,,8139,30
2020-06-14,29,891,2665,194537,19516
2020-06-14,30,19,77,58306,601
2020-06-14,31,1109,,583011,44119
2020-06-14,32,67,197,83800,3078
2020-06-14,33,216,1070,119482,16633
2020-06-14,34,318,513,91122,5299
2020-06-14,35,14372,18737,930735,166881
2020-06-14,36,431,1625,249373,9621
2020-06-14,37,479,,199438,11173
2020-06-14,38,24551,89995,2551275,383324
2020-06-14,39,2557,6895,505072,41148
2020-06-14,40,359,1116,242587,8231
2020-06-14,41,176,875,168246,5636
2020-06-14,42,6215,,504435,78798
2020-06-14,43,147,,113280,5811
2020-06-14,44,833,1853,117593,16104
2020-06-14,45,600,1988,229541,18795
2020-06-14,46,75,539,59421,5898
2020-06-14,47,475,2087,584788,30432
2020-06-14,48,1976,,1208129,87854
2020-06-14,49,139,1028,253400,14313
2020-06-14,50,1546,8136,414494,54506
2020-06-14,51,6,,2305,72
2020-06-14,52,55,,49855,1127
2020-06-14,53,1213,3845,469418,27484
2020-06-14,54,692,3049,397366,25340
2020-06-14,55,88,,128910,2289
2020-06-14,56,18,93,32005,1060
2020-06-13,1,12,,71149,654
2020-06-13,2,773,2241,268651,24601
2020-06-13,3,176,979,175470,11547
2020-06-13,4,0,,174,0
2020-06-13,5,1183,4115,293939,34458
2020-06-13,6,4989,,2578750,145643
2020-06-13,7,1348,5234,207639,28822
2020-06-13,8,4186,9912,305173,44994
2020-06-13,9,511,,53327,9709
2020-06-13,10,495,,69870,10229
2020-06-13,11,3016,12155,1296861,73552
2020-06-13,12,2446,9224,542879,56801
2020-06-13,13,5,,8358,185
2020-06-13,14,17,87,58632,706
2020-06-13,15,650,,195891,23717
2020-06-13,16,87,265,59305,3353
2020-06-13,17,6470,,1037074,132732
2020-06-13,18,2413,6349,301094,39543
2020-06-13,19,243,973,118105,11047
2020-06-13,20,499,2433,282140,12445
2020-06-13,21,3004,,458100,46283
2020-06-13,22,7576,10772,598201,105395
2020-06-13,23,2926,10053,347453,61305
2020-06-13,24,100,313,65593,2757
2020-06-13,25,6013,,733647,65836
2020-06-13,26,1314,3581,387245,30465
2020-06-13,27,879,,253986,15810
2020-06-13,28,2,,7906,30
2020-06-13,29,889,2644,194537,19348
2020-06-13,30,18,77,57416,588
2020-06-13,31,1104,,569014,42676
2020-06-13,32,67,197,82815,3056
2020-06-13,33,216,1067,117864,16513
2020-06-13,34,315,503,88705,5251
2020-06-13,35,14335,18707,911610,166605
2020-06-13,36,426,1625,245758,9526
2020-06-13,37,478,,193934,10946
2020-06-13,38,24527,89995,2489610,382630
2020-06-13,39,2554,6864,498050,40848
2020-06-13,40,359,1111,238366,8073
2020-06-13,41,174,875,164944,5535
2020-06-13,42,6211,,496589,78462
2020-06-13,43,146,,113280,5690
2020-06-13,44,833,1853,116709,16072
2020-06-13,45,599,1988,223951,17955
2020-06-13,46,75,531,58680,5833
2020-06-13,47,472,2073,571821,29541
2020-06-13,48,1957,,1174308,86011
2020-06-13,49,139,1012,248801,13981
2020-06-13,50,1541,8090,406124,53869
2020-06-13,51,6,,2284,72
2020-06-13,52,55,,48808,1125
2020-06-13,53,1204,3817,465461,27348
2020-06-13,54,691,3035,388399,25089
2020-06-13,55,88,,125258,2259
2020-06-13,56,18,93,32005,1050
2020-06-12,1,12,,70255,625
2020-06-12,2,769,2202,262675,23710
2020-06-12,3,176,961,169575,11547
2020-06-12,4,0,,174,0
2020-06-12,5,1144,4079,289861,32918
2020-06-12,6,4943,,2520275,141983
2020-06-12,7,1339,5057,205723,28647
2020-06-12,8,4159,9912,300443,44689
2020-06-12,9,506,,52299,9654
2020-06-12,10,494,,67521,10173
2020-06-12,11,2967,11986,1264928,70971
2020-06-12,12,2418,9181,536175,55783
2020-06-12,13,5,,8343,184
2020-06-12,14,17,86,57887,692
2020-06-12,15,643,,191207,23337
2020-06-12,16,86,265,58130,3302
2020-06-12,17,6441,,1015903,132059
2020-06-12,18,2396,6349,296034,39146
2020-06-12,19,243,973,118105,11047
2020-06-12,20,493,2406,269149,11945
2020-06-12,21,2996,,434539,44995
2020-06-12,22,7538,10726,588300,105059
2020-06-12,23,2900,9923,339482,60613
2020-06-12,24,100,308,64166,2721
2020-06-12,25,5990,,720615,65672
2020-06-12,26,1305,3557,377589,30463
2020-06-12,27,872,,249550,15585
2020-06-12,28,2,,7732,30
2020-06-12,29,881,2643,195402,19091
2020-06-12,30,18,77,56449,573
2020-06-12,31,1092,,554448,41249
2020-06-12,32,67,197,81148,3014
2020-06-12,33,212,1029,114458,16315
2020-06-12,34,308,504,86708,5209
2020-06-12,35,14232,18607,889232,166164
2020-06-12,36,426,1625,245758,9526
2020-06-12,37,475,,188769,10676
2020-06-12,38,24495,89995,2419686,381714
2020-06-12,39,2508,6814,483294,40424
2020-06-12,40,359,1103,238366,7848
2020-06-12,41,173,875,160812,5377
2020-06-12,42,6162,,488385,77999
2020-06-12,43,146,,113280,5536
2020-06-12,44,833,1853,115483,16023
2020-06-12,45,593,1988,218889,17170
2020-06-12,46,74,525,57263,5742
2020-06-12,47,468,2049,561047,29126
2020-06-12,48,1939,,1143277,83680
2020-06-12,49,139,988,245209,13577
2020-06-12,50,1534,8028,397319,53211
2020-06-12,51,6,,2221,72
2020-06-12,52,55,,47515,1119
2020-06-12,53,1194,3772,459231,27155
2020-06-12,54,689,3003,377362,24795
2020-06-12,55,86,,121806,2233
2020-06-12,56,18,92,30873,1027
2020-06-11,1,11,,68400,611
2020-06-11,2,755,2165,255981,22845
2020-06-11,3,171,925,165849,10816
2020-06-11,4,0,,174,0
2020-06-11,5,1127,4041,278318,31264
2020-06-11,6,4881,,2458366,139281
2020-06-11,7,1328,5035,201846,28499
2020-06-11,8,4146,9912,286610,44461
2020-06-11,9,502,,49699,9589
2020-06-11,10,494,,63927,10106
2020-06-11,11,2938,11850,1237679,69069
2020-06-11,12,2375,9073,529268,54973
2020-06-11,13,5,,8197,183
2020-06-11,14,17,85,56610,685
2020-06-11,15,639,,185601,22938
2020-06-11,16,85,262,56855,3260
2020-06-11,17,6363,,991724,131327
2020-06-11,18,2380,6314,288594,38748
2020-06-11,19,240,954,112930,10812
2020-06-11,20,493,2406,269149,11945
2020-06-11,21,2987,,425201,44472
2020-06-11,22,7492,10654,578421,104667
2020-06-11,23,2875,9789,332173,60197
2020-06-11,24,100,308,62790,2667
2020-06-11,25,5985,,705071,65449
2020-06-11,26,1280,3522,364816,30418
2020-06-11,27,860,,243650,15390
2020-06-11,28,2,,7551,30
2020-06-11,29,868,2614,195402,18483
2020-06-11,30,18,74,55214,563
2020-06-11,31,1064,,533196,39481
2020-06-11,32,67,193,79808,2978
2020-06-11,33,195,1000,111637,16025
2020-06-11,34,301,500,84729,5178
2020-06-11,35,14183,18492,864977,165816
2020-06-11,36,410,1583,236307,9250
2020-06-11,37,475,,182855,10399
2020-06-11,38,24442,89995,2348113,380892
2020-06-11,39,2490,6753,472579,40004
2020-06-11,40,357,1092,233819,7626
2020-06-11,41,171,864,156567,5237
2020-06-11,42,6113,,476439,77933
2020-06-11,43,144,,88685,5352
2020-06-11,44,823,1842,113390,15942
2020-06-11,45,588,1898,213616,16441
2020-06-11,46,73,514,56079,5665
2020-06-11,47,441,2011,506756,28538
2020-06-11,48,1920,,1124737,81583
2020-06-11,49,131,968,241416,13252
2020-06-11,50,1520,7964,354750,52647
2020-06-11,51,6,,2180,72
2020-06-11,52,55,,46099,1110
2020-06-11,53,1190,3773,449982,26767
2020-06-11,54,682,2976,366054,24441
2020-06-11,55,85,,118908,2212
2020-06-11,56,18,92,30609,1009
2020-06-10,1,11,,67127,593
2020-06-10,2,744,2129,251068,21989
2020-06-10,3,165,901,165849,10368
2020-06-10,4,0,,174,0
2020-06-10,5,1095,4000,269835,29852
2020-06-10,6,4776,,2404607,136191
2020-06-10,7,1312,5025,197747,28347
2020-06-10,8,4120,9669,278657,44347
2020-06-10,9,499,,48655,9537
2020-06-10,10,493,,61689,10056
2020-06-10,11,2889,11621,1211652,67371
2020-06-10,12,2329,8974,516975,53980
2020-06-10,13,5,,8100,182
2020-06-10,14,17,84,55491,682
2020-06-10,15,630,,180278,22551
